Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
RHI,2021-03,-4.732M,497.93M,836.67M,78.84M,435.12M,0.9926,0.98,228.65M,928.37M,561.71M,2021-03,110.60M,0.045M,0.045M,372.50M,0,223.87M,138.07M,513.67M,150.11M,39.51M,1.398B,423.06M,1.198B,2.565B,0.113M,1.298B,1.077B,1.367B,714.69M,290.88M,423.64M,202.50M,799.67M
RHI,2020-12,-16.00M,574.43M,789.76M,76.80M,421.20M,0.8426,0.84,210.99M,916.39M,514.33M,2020-12,94.42M,0.079M,0.079M,377.62M,0,223.20M,88.95M,488.81M,129.58M,35.17M,1.304B,425.16M,1.205B,2.557B,0.114M,1.843B,1.047B,1.352B,709.41M,305.51M,425.38M,174.51M,714.16M
RHI,2020-09,-27.15M,587.00M,722.55M,75.32M,0,0.67,0.67,210.91M,948.24M,467.35M,2020-09,75.75M,0.202M,0.202M,366.25M,0,205.40M,76.21M,451.94M,102.51M,26.76M,1.190B,390.80M,1.194B,2.563B,0.115M,1.854B,1.053B,1.369B,682.23M,316.28M,391.13M,194.75M,690.26M
RHI,2020-06,-33.69M,501.48M,685.25M,71.52M,0,0.41,0.41,210.90M,939.80M,423.08M,2020-06,46.20M,0.105M,0.105M,368.48M,0,204.77M,57.92M,448.14M,58.02M,11.83M,1.108B,364.83M,1.157B,2.402B,0.115M,1.720B,977.17M,1.246B,668.20M,268.50M,365.16M,193.25M,665.41M
RHI,2020-03,-19.99M,249.91M,895.97M,71.63M,0,0.79,0.79,212.12M,936.04M,610.72M,2020-03,89.92M,0.957M,0.957M,369.41M,0,202.20M,130.81M,428.21M,131.76M,41.85M,1.507B,479.57M,1.130B,2.275B,0.115M,1.607B,913.35M,1.145B,682.56M,231.57M,479.91M,147.30M,853.53M
RHI,2019-12,-25.87M,270.48M,900.52M,71.07M,0,0.9895,0.98,212.04M,997.85M,636.86M,2019-12,112.84M,1.357M,1.357M,367.59M,0,201.06M,132.60M,499.77M,154.25M,41.40M,1.537B,503.92M,1.144B,2.311B,0.116M,1.629B,940.69M,1.168B,680.39M,227.03M,504.26M,168.74M,832.80M
RHI,2019-09,-15.86M,312.74M,905.85M,70.38M,0,1.02,1.01,212.70M,1.096B,646.28M,2019-09,117.18M,1.23M,1.23M,368.69M,0,200.19M,161.10M,447.51M,163.78M,46.60M,1.552B,484.84M,1.112B,2.312B,0.118M,1.631B,977.44M,1.200B,674.50M,222.30M,485.18M,157.36M,852.84M
RHI,2019-06,-18.01M,269.44M,878.84M,71.27M,0,0.98,0.98,212.90M,1.090B,637.54M,2019-06,114.61M,1.042M,1.042M,374.21M,0,206.02M,159.06M,458.45M,160.10M,45.49M,1.516B,478.14M,1.109B,2.239B,0.118M,1.565B,909.51M,1.130B,672.59M,220.68M,478.48M,196.52M,842.29M
RHI,2019-03,-16.11M,269.64M,860.94M,0.20M,0,0.94,0.93,213.11M,834.23M,607.59M,2019-03,109.80M,1.496M,1.496M,125.18M,0,0.457M,145.89M,467.56M,147.38M,37.58M,1.469B,461.36M,1.077B,2.205B,0.119M,1.532B,900.73M,1.128B,429.49M,226.85M,461.70M,204.48M,826.37M
RHI,2018-12,0,276.58M,860.60M,0,0,0.9564,0.95,0,0,621.06M,2018-12,113.56M,1.445M,1.445M,0,0,0,165.02M,0,154.98M,41.42M,1.482B,455.66M,1.063B,1.903B,0,1.474B,819.54M,839.90M,0,20.36M,456.04M,0,794.45M
RHI,2018-09,-9.792M,361.74M,855.76M,0.195M,0,0.96,0.95,214.03M,822.37M,610.47M,2018-09,115.24M,1.196M,1.196M,125.18M,0,0.509M,150.71M,528.71M,151.90M,36.66M,1.466B,459.33M,1.119B,2.035B,0.121M,1.612B,896.28M,915.66M,422.51M,19.38M,459.76M,217.27M,834.35M
RHI,2018-06,-6.409M,308.66M,849.94M,0.191M,0,0.9,0.89,214.38M,813.76M,607.12M,2018-06,109.32M,1.006M,1.006M,130.01M,0,0.559M,149.07M,463.46M,150.08M,40.76M,1.457B,457.61M,1.109B,1.934B,0.122M,1.504B,808.88M,824.08M,429.45M,15.21M,458.05M,195.00M,801.88M
RHI,2018-03,9.015M,291.99M,822.97M,0.187M,0,0.79,0.78,215.38M,812.78M,572.37M,2018-03,96.17M,0.735M,0.735M,136.84M,0,0.608M,133.90M,436.55M,134.64M,38.47M,1.395B,438.00M,1.115B,1.894B,0.124M,1.468B,764.44M,779.06M,425.40M,14.62M,438.46M,197.02M,784.89M
RHI,2017-12,3.507M,294.75M,793.14M,0.183M,0,0.3827,0.38,215.83M,809.37M,553.15M,2017-12,47.05M,0.691M,0.691M,144.89M,0,0.657M,128.35M,418.19M,129.04M,81.99M,1.346B,424.38M,1.105B,1.867B,0.124M,1.432B,747.90M,762.19M,435.58M,14.29M,424.80M,161.39M,732.40M
RHI,2017-09,1.704M,348.34M,778.31M,0.179M,0,0.69,0.68,216.76M,805.09M,546.40M,2017-09,84.70M,0.53M,0.53M,146.61M,0,0.704M,131.74M,467.29M,132.27M,47.57M,1.325B,414.18M,1.140B,1.933B,0.125M,1.437B,778.35M,793.03M,495.53M,14.69M,414.66M,192.55M,737.90M
RHI,2017-06,-5.506M,297.80M,769.99M,0.175M,0,0.64,0.64,216.65M,801.02M,538.44M,2017-06,80.32M,0.355M,0.355M,153.56M,0,0.75M,130.35M,426.86M,130.71M,50.39M,1.308B,407.72M,1.104B,1.836B,0.126M,1.347B,719.44M,731.75M,489.03M,12.31M,408.09M,181.57M,708.49M
RHI,2017-03,-15.64M,260.14M,761.54M,0.171M,0,0.63,0.62,213.30M,798.54M,525.83M,2017-03,78.52M,0.223M,0.223M,157.78M,0,0.795M,125.28M,404.94M,125.50M,46.98M,1.287B,400.25M,1.081B,1.775B,0.127M,1.296B,682.60M,694.27M,479.29M,11.67M,400.55M,166.35M,700.42M
RHI,2016-12,-20.50M,260.20M,745.87M,0.167M,0,0.6149,0.61,213.46M,789.24M,519.20M,2016-12,77.79M,0.193M,0.193M,161.51M,0,0.84M,124.39M,408.02M,124.58M,46.79M,1.265B,394.50M,1.087B,1.778B,0.128M,1.284B,679.90M,691.37M,493.74M,11.48M,394.81M,164.72M,703.23M
RHI,2016-09,-7.239M,292.45M,786.03M,0.163M,0,0.71,0.71,213.93M,782.88M,552.51M,2016-09,90.57M,0.283M,0.283M,161.22M,0,0.883M,146.04M,464.67M,146.32M,55.76M,1.339B,406.14M,1.095B,1.872B,0.129M,1.494B,729.68M,777.05M,378.41M,47.38M,406.47M,187.77M,742.82M
RHI,2016-06,-6.501M,238.71M,787.17M,0.16M,0,0.71,0.71,214.38M,765.49M,556.99M,2016-06,91.62M,0.231M,0.231M,157.17M,0,0.925M,149.18M,420.58M,149.41M,57.80M,1.344B,407.50M,1.070B,1.783B,0.13M,1.408B,668.18M,713.50M,374.90M,45.32M,407.81M,175.31M,732.19M
RHI,2016-03,-2.308M,214.12M,770.65M,0.156M,0,0.65,0.64,213.34M,745.29M,531.97M,2016-03,83.42M,0.181M,0.181M,147.93M,0,0.966M,133.61M,417.89M,133.79M,50.38M,1.303B,398.07M,1.045B,1.745B,0.131M,1.380B,655.32M,699.91M,364.66M,44.59M,398.36M,203.60M,734.38M
RHI,2015-12,-10.29M,224.58M,764.51M,0.153M,0,0.7178,0.71,213.09M,726.57M,540.08M,2015-12,93.44M,0.15M,0.15M,142.91M,0,1.007M,144.16M,417.34M,144.32M,50.87M,1.305B,395.72M,1.004B,1.671B,0.131M,1.198B,655.55M,667.26M,473.05M,11.71M,395.92M,176.55M,704.64M
RHI,2015-09,-6.227M,251.82M,762.92M,0.15M,0,0.74,0.73,197.99M,717.96M,549.80M,2015-09,96.72M,0.24M,0.24M,129.23M,0,1.046M,159.07M,469.66M,159.31M,62.58M,1.313B,390.74M,1.006B,1.715B,0.133M,1.383B,664.17M,708.80M,331.90M,44.63M,390.74M,183.62M,731.57M
RHI,2015-06,1.151M,313.13M,741.56M,0.146M,0,0.68,0.67,198.71M,708.09M,530.50M,2015-06,89.71M,0.088M,0.088M,124.65M,0,1.085M,149.15M,444.50M,149.24M,59.53M,1.272B,381.36M,1.015B,1.723B,0.134M,1.397B,663.80M,708.52M,325.77M,44.73M,381.36M,210.81M,687.03M
RHI,2015-03,-5.232M,260.88M,711.48M,0.143M,0,0.59,0.58,198.26M,690.46M,494.09M,2015-03,77.92M,0.072M,0.072M,120.35M,0,1.123M,128.10M,395.44M,128.17M,50.25M,1.206B,365.98M,984.62M,1.637B,0.135M,1.316B,607.70M,652.66M,321.00M,44.96M,365.98M,201.15M,661.25M
RHI,2014-12,14.73M,287.12M,720.69M,0.14M,0,0.6302,0.62,199.49M,700.37M,500.76M,2014-12,84.05M,0.154M,0.154M,121.75M,0,1.159M,133.17M,415.39M,133.32M,49.27M,1.221B,367.59M,979.86M,1.647B,0.135M,1.323B,623.36M,667.41M,323.98M,44.05M,367.59M,175.11M,657.68M
RHI,2014-09,25.08M,290.88M,719.09M,0.137M,0,0.64,0.63,200.07M,683.69M,505.22M,2014-09,85.18M,0.108M,0.108M,109.71M,0,1.196M,138.25M,495.21M,138.36M,53.18M,1.224B,366.97M,972.58M,1.627B,0.136M,1.315B,623.90M,654.43M,312.51M,30.52M,366.97M,181.12M,657.10M
RHI,2014-06,40.36M,307.78M,686.47M,0.134M,0,0.56,0.55,200.89M,681.92M,478.44M,2014-06,75.14M,0.224M,0.224M,109.92M,0,1.231M,123.43M,454.27M,123.65M,48.51M,1.165B,354.79M,975.56M,1.588B,0.137M,1.274B,580.89M,612.88M,314.53M,31.99M,355.02M,165.30M,617.20M
RHI,2014-03,38.48M,267.74M,645.85M,0.131M,0,0.45,0.45,200.72M,686.53M,438.50M,2014-03,61.55M,0.238M,0.238M,111.59M,0,1.266M,101.78M,412.36M,102.01M,40.46M,1.084B,336.39M,932.15M,1.503B,0.137M,1.187B,537.55M,571.18M,316.01M,33.64M,336.72M,171.48M,587.25M
RHI,2013-12,38.07M,275.76M,640.65M,0.128M,0,0.4946,0.49,201.39M,678.86M,443.22M,2013-12,66.88M,0.229M,0.229M,112.64M,0,1.30M,103.66M,358.42M,103.89M,37.01M,1.084B,339.15M,919.64M,1.490B,0.137M,1.173B,535.85M,570.63M,317.74M,34.78M,339.55M,174.34M,551.90M
RHI,2013-09,39.29M,279.75M,637.64M,0.125M,0,0.49,0.48,201.98M,658.76M,437.48M,2013-09,66.36M,0.233M,0.233M,102.80M,0,1.333M,103.48M,425.89M,103.71M,37.36M,1.075B,333.56M,898.78M,1.475B,0.138M,1.166B,551.93M,575.92M,308.49M,23.99M,334.00M,178.36M,566.08M
RHI,2013-06,32.52M,246.97M,631.12M,0.122M,0,0.46,0.46,201.91M,646.45M,432.11M,2013-06,63.09M,0.236M,0.236M,101.94M,0,1.365M,100.36M,410.93M,100.60M,37.51M,1.063B,331.31M,861.75M,1.428B,0.139M,1.119B,534.90M,566.57M,309.22M,31.68M,331.75M,171.10M,557.31M
RHI,2013-03,38.01M,225.35M,613.39M,1.811M,0,0.41,0.4,202.66M,649.96M,410.29M,2013-03,55.86M,0.304M,0.304M,103.37M,0,1.397M,89.07M,375.12M,89.38M,33.51M,1.024B,320.78M,854.52M,1.388B,0.14M,1.076B,499.08M,533.22M,311.34M,34.14M,321.22M,177.01M,547.50M
RHI,2012-12,43.78M,287.64M,617.79M,0.117M,0,0.42,0.42,203.60M,651.82M,416.42M,2012-12,58.62M,0.33M,0.33M,107.68M,0,1.428M,96.91M,380.69M,97.24M,38.62M,1.034B,319.30M,842.01M,1.381B,0.139M,1.065B,501.64M,539.26M,316.59M,37.62M,319.51M,184.12M,512.85M
RHI,2012-09,42.72M,289.43M,617.92M,0.117M,0,0.42,0.41,191.39M,641.37M,415.25M,2012-09,57.66M,0.348M,0.348M,105.18M,0,1.458M,94.12M,532.52M,94.47M,36.81M,1.033B,321.03M,835.87M,1.407B,0.141M,1.105B,532.64M,570.84M,301.88M,38.19M,321.13M,166.23M,556.59M
RHI,2012-06,38.51M,258.58M,613.08M,0.114M,0,0.33,0.32,190.96M,631.41M,415.30M,2012-06,45.33M,0.285M,0.285M,105.50M,0,1.487M,71.99M,496.20M,72.27M,26.94M,1.028B,343.26M,809.36M,1.344B,0.142M,1.041B,496.32M,535.04M,303.74M,38.72M,343.32M,149.43M,531.85M
RHI,2012-03,44.96M,244.45M,613.36M,0.112M,0,0.34,0.34,189.88M,622.27M,402.08M,2012-03,48.33M,0.234M,0.234M,104.49M,0,1.516M,80.03M,454.80M,80.26M,31.93M,1.015B,322.02M,815.68M,1.309B,0.142M,1.007B,454.91M,492.96M,302.09M,38.05M,322.05M,124.02M,523.45M
RHI,2011-12,40.89M,279.34M,586.15M,0.111M,0,0.3,0.3,189.47M,610.49M,387.32M,2011-12,42.62M,0.353M,0.353M,107.97M,0,1.545M,71.81M,361.64M,72.16M,29.54M,973.47M,315.48M,800.50M,1.312B,0.142M,1.007B,473.00M,511.33M,305.16M,38.33M,315.51M,180.61M,493.33M
RHI,2011-09,43.52M,242.73M,592.76M,0.115M,0,0.31,0.31,189.48M,613.20M,391.90M,2011-09,44.17M,0.148M,0.148M,106.42M,0,1.572M,72.05M,140.87M,72.20M,28.03M,984.67M,319.82M,791.95M,1.309B,0.143M,1.005B,483.40M,516.58M,303.54M,33.19M,319.86M,140.87M,516.05M
RHI,2011-06,58.13M,261.07M,565.68M,0.119M,0,0.25,0.25,190.63M,613.95M,372.29M,2011-06,36.42M,0.238M,0.238M,107.30M,0,1.60M,61.05M,129.46M,61.28M,24.86M,937.97M,311.20M,816.63M,1.302B,0.145M,995.11M,453.23M,485.15M,306.67M,31.92M,311.24M,129.46M,495.38M
